lat,lon,time,water_level,flood_level,severity,duration
40.97888889,-81.78,10226,2.7,2.652727273,1.017820425,7200
42.7605833,-74.25477778,10226,3.28,2.914520426,1.125399558,7200
29.92105823,-95.840229,10226,160.6,102.7796661,1.562565886,7200
29.8357824,-95.6257783,10226,93.56,91.36182549,1.024060098,7200
42.66544444,-74.326,10226,6.64,6.007820628,1.105226073,7200
40.72339156,-82.1548767,10226,8.16,5.709811011,1.429119105,7200
31.83013918,-100.9937215,10226,3.41,2.800597331,1.21759739,7200
43.15794167,-124.1817944,10226,10.94,8.674925373,1.26110595,7200
40.53609167,-79.8171,10226,13.16,12.96807879,1.01479951,7200
40.5497222,-80.2069444,10226,14.78,14.6175639,1.011112392,7200
38.26590376,-85.7688518,10226,14.15,13.46607197,1.050788978,7200
40.7378353,-82.36321869,10226,4.27,3.049159802,1.400385771,7200
30.38349444,-97.6020611,10226,6.76,5.849368576,1.155680295,7200
43.915375,-122.7536028,10226,692.86,692.7656714,1.000136162,7200
27.81023889,-82.7203611,10226,4.33,4.189167534,1.033618246,7200
40.6203379,-82.3243284,10226,1.9,1.666044273,1.140425876,7200
44.1305472,-122.2435889,10226,1252.88,1252.841682,1.000030585,7200
42.7048333,-71.15313889,10226,14.38,11.91410057,1.206973192,7200
29.63583333,-92.6041667,10226,1.89,1.742396781,1.084712748,7200
30.51290556,-97.6864361,10226,4.74,3.824297853,1.239443208,7200
45.2073611,-118.0205,10226,27.48,27.13978261,1.012535745,7200
44.4492944,-122.5496667,10226,698.69,696.086615,1.00374003,7200
44.722,-122.251,10226,1202.53,1200.515985,1.001677624,7200
30.46938889,-97.4634722,10226,8.08,6.044876957,1.33666906,7200
41.6331643,-70.5047501,10226,28.29,28.26035714,1.00104892,7200
29.87633426,-95.0938189,10226,2.65,1.722640914,1.538335691,7200
40.63589367,-82.2393259,10226,5.74,4.740883117,1.210744888,7200
40.50525,-80.0898333,10226,16.59,16.01442323,1.035941149,7200
40.4875,-79.915,10226,12.08,11.8587979,1.018652995,7200
38.0347932,-85.9141301,10226,22.58,19.29070684,1.170511801,7200
45.6992835,-121.8684125,10226,75.53,75.37048045,1.002116473,7200
41.20758197,-76.7521806,10226,9.08,8.613300971,1.054183527,7200
40.50388889,-80.0855556,10226,16.44,16.15237548,1.017806949,7200
36.42138889,-76.3425,10226,6.65,6.120758752,1.086466608,7200
39.951449,-83.7540936,10226,0.99,0.881,1.123723042,7200
41.12875,-76.3034722,10226,2.4,1.862694064,1.288456353,7200
29.4742722,-90.0066056,10226,6.98,6.809751244,1.025000731,7200
41.2748611,-76.3778611,10226,3,2.619220779,1.145378818,7200
42.77277778,-71.0830556,10226,6.02,4.027968957,1.494549751,7200
39.98840049,-82.0804166,10226,5.82,5.588584746,1.041408561,7200
36.01938889,-78.8947778,10226,0.69,0.461594362,1.494818951,7200
47.9127333,-122.1064583,10226,16.44,13.17223103,1.248080144,7200
41.76909444,-72.66755,10226,5.72,5.369859345,1.065204809,7200
42.81564687,-70.87283057,10226,3.97,0.70066605,5.666037337,7200
28.68878333,-81.3961583,10226,26.67,26.50847853,1.0060932,7200
42.0497222,-70.1822222,10226,4.5,0.094649565,47.54380012,7200
44.9305688,-84.69225229,10226,3.57,2.583097841,1.38206147,7200
30.35852615,-91.1081603,10226,9.96,5.475795334,1.818913855,7200
36.20916667,-77.38388889,10226,21.36,12.71422092,1.680008562,7200
30.85935514,-95.39883,10226,132.81,131.2443695,1.011929125,7200
39.7284397,-79.9109193,10226,10.08,9.700626688,1.039108124,7200
40.14951635,-79.901437,10226,13.8,12.49529299,1.10441588,7200
41.39482097,-71.96062898,10226,1.98,1.181752266,1.675478065,7200
48.0333506,-106.0005722,10226,43.77,43.72066938,1.001128313,7200
41.31055556,-71.8583333,10226,0.28,-0.149035897,0,7200
41.6001611,-70.4661167,10226,0.65,0.055071274,11.80288656,7200
39.72702308,-79.9114471,10226,12.79,11.96611294,1.068851687,7200
33.88841667,-84.1828056,10226,4.3,3.84614094,1.118003752,7200
40.00166667,-79.9611111,10226,9.92,9.873308977,1.004729015,7200
30.07,-92.8788611,10226,11.91,8.78089198,1.356354232,7200
39.82638889,-79.9208333,10226,11.04,10.96219048,1.00709799,7200
35.9475,-77.2025,10226,14.71,8.63892038,1.702759066,7200
35.8597222,-77.04027778,10226,9.88,6.978611512,1.415754407,7200
29.9511111,-92.1563611,10226,5.96,5.005763187,1.190627638,7200
29.68083333,-91.4705556,10226,2.78,2.239953171,1.241097375,7200
47.26010078,-122.238453,10226,73.02,72.3539992,1.009204755,7200
41.67891099,-88.000967,10226,25.83,24.98787879,1.033701188,7200
30.14186928,-92.0756783,10226,6.36,3.081826638,2.063711152,7200
42.59027778,-88.4344444,10226,2.54,2.464292347,1.030721863,7200
39.91923887,-81.53123339,10226,7.85,6.648181818,1.180773964,7200
38.8650952,-80.6762077,10226,5.09,4.326307526,1.176522928,7200
30.72666667,-93.095,10226,7.25,6.249715608,1.160052786,7200
38.66315555,-80.7095413,10226,14.15,13.31314582,1.062859236,7200
39.2681306,-81.5637358,10226,22.76,22.4601128,1.01335199,7200
38.9217307,-81.0947567,10226,11.39,9.475874724,1.20199985,7200
38.59232159,-80.8845474,10226,4.24,3.478228782,1.219011246,7200
29.70437513,-91.3739966,10226,2.94,2.59353352,1.133588588,7200
29.70409736,-91.3728854,10226,2.99,2.536931765,1.17858905,7200
32.31666667,-96.3593056,10226,28.63,25.10646724,1.14034363,7200
31.39629597,-94.1510289,10226,12.92,4.458031985,2.898139817,7200
38.72913196,-82.9968686,10226,26.06,22.27185417,1.170086684,7200
30.07075759,-91.8290058,10226,8.97,4.240172195,2.115480124,7200
30.2174229,-91.9928975,10226,10.87,6.211909123,1.74986462,7200
37.9722644,-87.5764045,10226,23.32,21.60576838,1.079341387,7200
31.86017169,-94.8232697,10226,16.05,8.612880208,1.863488126,7200
33.4256647,-86.9527705,10226,3.34,1.750122549,1.908437784,7200
31.30316389,-93.8443472,10226,191.66,180.5795536,1.061360471,7200
38.41341549,-82.500434,10226,28.87,28.11789105,1.026748413,7200
30.219367,-91.955952,10226,8.86,4.049002708,2.188193152,7200
27.0389222,-81.0714972,10226,18.84,18.74885453,1.004861389,7200
29.9835356,-91.5251136,10226,7.23,6.678178794,1.082630493,7200
30.08527778,-91.5988889,10226,13.97,13.05166951,1.070361151,7200
30.36825387,-91.9876184,10226,16.05,7.091089505,2.263403951,7200
35.9823333,-78.8245,10226,2.13,1.545523282,1.378173998,7200
36.05941667,-78.9780833,10226,3.34,2.52801893,1.321192638,7200
35.8211111,-78.6341667,10226,4.57,3.444592612,1.326717123,7200
30.07607343,-81.86371139,10226,12.79,12.22781733,1.045975717,7200
30.33888889,-91.7325,10226,14.41,11.93285142,1.207590667,7200
27.0964472,-81.0091722,10226,19.88,19.42013287,1.023679917,7200
30.10655556,-91.3854167,10226,11.52,10.75436707,1.071192747,7200
35.75788889,-78.6238333,10226,2.98,2.474582844,1.204243377,7200
35.75688889,-78.6406111,10226,1.7,1.125170843,1.510881668,7200
29.9415,-91.0232222,10226,5.72,5.687524752,1.005709909,7200
31.8604403,-93.2062789,10226,21.94,14.238788,1.540861483,7200
48.2112101,-122.337374,10226,9.29,7.018523077,1.323640301,7200
35.91538889,-78.8935278,10226,2.03,0.787192702,2.57878407,7200
35.0497222,-78.85638889,10226,16.9,13.19357879,1.280926144,7200
35.5125,-78.3494444,10226,9.25,7.10031135,1.302759773,7200
30.56602634,-91.8315047,10226,17.44,13.14759062,1.326478783,7200
27.5909972,-80.6790194,10226,23.76,23.7087988,1.002159586,7200
38.65870475,-85.144789,10226,14.04,13.18513353,1.064835632,7200
30.1707532,-90.9187092,10226,1.8,1.25830674,1.430493808,7200
31.60416667,-92.7863889,10226,4.29,3.172747036,1.352140574,7200
30.41746058,-81.69648758,10226,1.58,0.000444691,3553.028957,7200
32.51681896,-93.9724054,10226,10.38,4.482376195,2.315736018,7200
30.10158889,-90.7364889,10226,1.37,1.009674556,1.356872858,7200
30.2274186,-90.8995425,10226,1.71,0.919618942,1.859465831,7200
33.5928611,-82.1232222,10226,18.2,14.93661807,1.218481983,7200
31.99878889,-93.2132667,10226,46.33,44.76390507,1.034985664,7200
30.32138889,-91.0209444,10226,9.15,2.887741759,3.168565877,7200
35.9419972,-79.0490333,10226,4.49,3.913561905,1.147292443,7200
30.32125,-91.0207222,10226,6.73,4.291864736,1.56808297,7200
31.87333333,-92.9663889,10226,11.67,9.139300211,1.276903016,7200
30.323527,-91.0181576,10226,5.7,3.029836485,1.881289643,7200
48.7184462,-122.2143253,10226,9.34,-120870.0122,0,7200
32.5125,-93.7983333,10226,172.94,170.3766119,1.015045422,7200
30.38241445,-91.0942712,10226,9.54,6.166072404,1.547176124,7200
30.26944444,-90.9169444,10226,1.84,1.215267653,1.514069757,7200
30.4049139,-91.1034382,10226,9.87,8.950130506,1.102777216,7200
32.26444444,-93.4311111,10226,22.36,11.04134375,2.025115829,7200
32.43904276,-93.627121,10226,18.13,6.242494624,2.904287643,7200
32.3626553,-93.5029523,10226,27.64,14.8571685,1.860381404,7200
30.44446855,-91.1431618,10226,31.95,31.86405732,1.002697167,7200
32.6459805,-93.8779585,10226,25.2,13.74117638,1.833904122,7200
32.32833333,-93.4311111,10226,13.14,8.922765866,1.472637543,7200
30.23741844,-90.8700972,10226,1.83,1.070493728,1.709491566,7200
30.41796914,-91.0914935,10226,15.1,14.21926934,1.061939235,7200
32.56138889,-93.6461111,10226,12.94,5.392927626,2.399438839,7200
32.5697222,-93.6347222,10226,20.99,9.588706692,2.189033482,7200
30.10055556,-90.6308333,10226,1.86,1.711749417,1.086607643,7200
32.6520916,-93.6698995,10226,11.32,8.9585341,1.263599588,7200
32.9586111,-93.9938889,10226,13.64,11.37468118,1.199154489,7200
30.48213429,-91.1281616,10226,35.04,34.22496014,1.023814195,7200
30.2974169,-90.88370919,10226,4.72,1.285261183,3.672405315,7200
30.34047129,-90.9173216,10226,8.85,2.659536727,3.327647221,7200
33.38444444,-94.4980556,10226,13.85,5.188862735,2.669178336,7200
32.8931941,-93.8224008,10226,19.23,16.52482308,1.163703836,7200
34.0475,-94.4127778,10226,7.25,3.289484591,2.203992692,7200
30.4407463,-91.044548,10226,22.16,21.02232026,1.054117706,7200
32.59759468,-93.3320309,10226,18.07,6.777758916,2.666072993,7200
32.9051392,-93.4829512,10226,18.48,6.604671591,2.798019515,7200
30.2754733,-90.7792616,10226,3,1.43587407,2.089319713,7200
30.3326939,-90.8520419,10226,6.07,1.908084842,3.181200262,7200
32.2071015,-92.8015434,10226,13.99,6.3225,2.212732305,7200
32.74083333,-92.9030556,10226,10.98,9.055130975,1.21257219,7200
31.7932239,-92.3618064,10226,36.53,15.57688317,2.345141811,7200
30.55827126,-91.0982722,10226,4.91,2.289803922,2.144288405,7200
32.10916667,-92.3211111,10226,10.41,5.245187166,1.984676556,7200
30.50574466,-91.0401038,10226,28.41,19.23360381,1.477102278,7200
32.71329444,-92.3407639,10226,42.15,39.91645216,1.05595557,7200
30.59629809,-91.0942722,10226,4.28,2.976708249,1.437829858,7200
30.5429659,-91.020659,10226,28.81,27.53869048,1.046164487,7200
30.56102103,-91.0209368,10226,3.91,1.721830223,2.270839452,7200
30.30769444,-90.6087222,10226,2.48,1.942885273,1.276452107,7200
30.64324138,-91.09455,10226,5.98,4.779493938,1.251178488,7200
30.58768705,-91.0248259,10226,63.5,62.5379982,1.015382677,7200
32.3973687,-91.9945763,10226,58.81,42.40062689,1.387007795,7200
30.6436856,-91.0074645,10226,26.68,23.43946554,1.138251209,7200
32.55916667,-92.0758333,10226,35.55,32.06597005,1.108651943,7200
30.6707406,-90.9601024,10226,77.03,72.61330882,1.060824816,7200
34.8662583,-79.878925,10226,7.77,5.372470414,1.446262036,7200
30.73629484,-90.84176699,10226,22.09,18.94902632,1.165759107,7200
30.19963889,-90.12275,10226,0.77,0.515547059,1.493559097,7200
34.70848979,-79.8761747,10226,15.13,12.69075269,1.19220667,7200
30.44369444,-90.3345833,10226,14.39,6.793485009,2.118205896,7200
36.4620288,-95.033573,10226,16.18,16.15821242,1.00134839,7200
32.45777778,-91.4761111,10226,18.64,8.126835171,2.293635789,7200
30.72907467,-90.48425869,10226,8.14,6.058283507,1.343614902,7200
32.38819964,-91.3348363,10226,18.84,7.886411844,2.388919115,7200
30.4941111,-90.1702222,10226,15.85,10.9020083,1.45386057,7200
30.47638889,-90.0894444,10226,2.51,1.381405738,1.816989702,7200
35.25388889,-80.6480556,10226,2.52,1.754676961,1.436161787,7200
30.49963635,-90.0845216,10226,6.28,4.553342825,1.379206495,7200
35.7403611,-81.8346667,10226,4.29,2.821622787,1.520401671,7200
30.93768029,-90.4903728,10226,5.71,3.165091822,1.804055086,7200
34.30027778,-79.6344444,10226,44.63,40.66215297,1.09758084,7200
32.9847222,-91.6986111,10226,20.95,8.177009722,2.562061281,7200
30.30130578,-89.83062149,10226,1.8,1.163236301,1.547407004,7200
30.48213676,-90.0389644,10226,11.6,8.742056075,1.326918965,7200
30.29788889,-89.7022306,10226,6.93,5.183533246,1.336925929,7200
33.83388889,-79.2519444,10226,14.65,12.52116667,1.170018768,7200
35.88991667,-82.821,10226,3.73,3.455396918,1.079470778,7200
34.79777778,-92.8455556,10226,40.27,36.47727034,1.10397515,7200
32.9931799,-91.2626119,10226,18.12,7.072804659,2.561925696,7200
30.4625,-89.695,10226,24.42,13.23600909,1.844967001,7200
30.70583333,-89.8463889,10226,62.59,58.50213752,1.069875438,7200
35.25027778,-80.8083333,10226,1.91,0.83344126,2.291703197,7200
35.2108333,-80.8008333,10226,2.97,1.03039801,2.882381343,7200
46.4166052,-87.6468026,10226,37.37,37.22631837,1.003859679,7200
30.44333889,-81.6682,10226,1.85,0.349094222,5.299428875,7200
30.4184361,-89.0825028,10226,1.43,0.955255255,1.496982082,7200
37.48560237,-87.1363854,10226,9.03,7.746089946,1.165749438,7200
28.15001585,-81.4409055,10226,58.53,58.38100169,1.002552171,7200
35.2061111,-80.8058333,10226,3.55,0.825996774,4.297837609,7200
35.17027778,-80.7855556,10226,2.59,1.330038132,1.94731259,7200
34.29027778,-91.9955556,10226,31.78,32.10566469,0.989856473,7200
37.92837769,-87.3750073,10226,25.47,22.66655821,1.123681847,7200
32.34769444,-90.1707222,10226,8.24,6.453412817,1.276843778,7200
45.86134908,-96.5725691,10226,72.61,72.3562679,1.003506705,7200
46.4421599,-87.8006905,10226,115.11,112.6258547,1.022056617,7200
30.5910972,-88.9068417,10226,4.5,4.2235,1.06546703,7200
35.1825,-80.82,10226,2.82,1.356774084,2.078459512,7200
27.87277778,-81.8016667,10226,87.95,87.36372476,1.00671074,7200
34.26116389,-91.6990833,10226,180.32,178.3416517,1.011093024,7200
35.17916667,-80.84638889,10226,2.63,1.123825338,2.340221306,7200
46.4421599,-87.8006905,10226,80.68,80.46595795,1.002660032,7200
35.1183333,-80.8066667,10226,5.65,2.128861375,2.654000898,7200
34.64605556,-92.0678917,10226,233.86,233.6527609,1.000886953,7200
27.87388889,-81.8052778,10226,85.02,79.72051297,1.066475827,7200
35.1397222,-80.9111111,10226,3.54,1.111183986,3.185791052,7200
34.5822222,-80.4569444,10226,5.77,4.405765178,1.309647647,7200
32.33153417,-90.1292532,10226,30.54,19.40966887,1.573442608,7200
36.1833333,-86.8652222,10226,18.51,17.06005618,1.084990565,7200
34.5512656,-80.5464611,10226,10.18,5.234747774,1.944697326,7200
33.20850056,-79.382558,10226,7.67,5.288294165,1.450373175,7200
31.34925,-89.306,10226,15.9,9.22700742,1.723202256,7200
34.5858333,-80.5805556,10226,8.26,4.209272821,1.962334197,7200
42.3686333,-89.0572611,10226,6.93,5.713163456,1.212988225,7200
34.2133611,-91.6116111,10226,177.64,172.2377177,1.031365269,7200
39.2185833,-96.7100278,10226,8.14,7.738303136,1.0519102,7200
42.74844444,-98.058,10226,32.81,30.7823086,1.065871973,7200
32.39777778,-90.065,10226,296.99,296.8278942,1.000546127,7200
34.25159444,-91.6357028,10226,179.85,178.8747416,1.005452186,7200
28.38917437,-81.52535068,10226,90.14,89.98896533,1.001678369,7200
33.83388889,-80.1315833,10226,16.27,15.30433993,1.063097139,7200
28.30806625,-81.5245174,10226,67.7,67.27430621,1.006327732,7200
33.1840565,-79.4058929,10226,11.32,9.090364597,1.245274585,7200
32.39777778,-90.0647222,10226,270.44,256.3111175,1.055123955,7200
30.63935956,-88.3930674,10226,12.38,7.84,1.579081633,7200
32.38805556,-89.9552778,10226,298.87,296.6295391,1.007553061,7200
33.4501652,-80.1636949,10226,27.47,28.01304956,0.980614408,7200
28.3708417,-81.5289619,10226,84.58,84.54937931,1.000362163,7200
30.47466944,-87.8026444,10226,2.28,1.337104677,1.705176894,7200
34.3594833,-91.6797722,10226,183.68,179.5713029,1.022880589,7200
33.60052778,-90.7500833,10226,14.78,9.198857895,1.6067212,7200
33.0285,-79.8541111,10226,8.94,7.598509895,1.176546471,7200
33.24428056,-79.9913028,10226,9.96,7.547784801,1.319592472,7200
33.73126819,-80.6284209,10226,80.06,77.07362862,1.038746993,7200
34.01293324,-80.982035,10226,2,0.713359894,2.803633926,7200
30.63713636,-87.6072077,10226,5.41,4.688596072,1.153863527,7200
30.51825089,-87.4627577,10226,9.59,9.102153533,1.053596818,7200
32.59416667,-89.8405556,10226,300.01,297.1588276,1.009594776,7200
44.19563889,-89.4174722,10226,97.99,90.06648537,1.087974063,7200
28.36639716,-81.59868518,10226,88.76,88.60355723,1.001765649,7200
31.9661111,-89.115,10226,18,8.870062463,2.029297998,7200
37.84559817,-87.5922359,10226,19.6,18.85359133,1.039589734,7200
34.75527778,-81.9272222,10226,7.81,7.322527473,1.066571621,7200
41.787175,-89.677075,10226,6.29,6.242955166,1.007535667,7200
33.9875,-81.0275,10226,2.11,0.977319714,2.158965966,7200
33.81071,-80.8670348,10226,11.34,5.952614776,1.905045165,7200
31.48599734,-87.9088882,10226,25.49,9.603679431,2.654191051,7200
31.3637786,-87.7649946,10226,19.06,11.52776141,1.653399938,7200
28.42639484,-81.6086852,10226,89.74,89.3292719,1.004597912,7200
38.37194444,-88.2330556,10226,16.17,13.37348599,1.20910883,7200
35.2675,-91.6397222,10226,19.84,12.2340847,1.621698761,7200
33.97677778,-81.2278056,10226,4.44,3.96967033,1.118480788,7200
47.8686089,-98.3578795,10226,49.33,40.09539346,1.230315898,7200
35.17,-82.4027778,10226,1.16,1.123827913,1.0321865,7200
35.93916667,-92.1141667,10226,293.74,292.4496397,1.004412248,7200
35.14166667,-82.4086111,10226,30.14,28.45613252,1.059174151,7200
34.8561111,-82.2683333,10226,840.24,839.477181,1.000908683,7200
32.7804544,-79.923699,10226,21.08,18.12141101,1.163264825,7200
28.08682987,-82.6937554,10226,3.9,3.830485734,1.018147637,7200
46.91555556,-98.0105556,10226,5.53,5.373537996,1.02911713,7200
36.2875,-86.6883333,10226,28.44,23.87202774,1.191352503,7200
33.60702778,-81.1356111,10226,9.82,8.939305019,1.098519402,7200
35.2884972,-91.461675,10226,197.99,196.9643621,1.005207226,7200
32.13014697,-88.0411267,10226,50.07,36.43607867,1.374187394,7200
36.8761561,-87.47195119,10226,9.58,9.386146096,1.020653195,7200
29.8897222,-85.2547222,10226,1.59,1.174424779,1.353854268,7200
33.47366667,-81.2089167,10226,5.43,4.417021277,1.22933526,7200
28.18194444,-82.1852778,10226,54.32,54.10303841,1.004010155,7200
28.72304997,-81.6847976,10226,63.37,62.32176739,1.016819687,7200
34.99613889,-82.8278333,10226,2.44,2.104105263,1.159637801,7200
30.45494167,-81.59688889,10226,1.71,0.15405821,11.09970056,7200
28.59249809,-81.8225775,10226,94.6,93.33711032,1.013530413,7200
28.053175,-82.4740111,10226,30.59,30.13361804,1.015145276,7200
36.23527778,-86.7125,10226,28.82,25.68108352,1.122226793,7200
33.2531111,-81.16125,10226,6.51,5.547678571,1.173463804,7200
34.20169444,-82.0462778,10226,6.93,3.757511111,1.844305924,7200
33.24042765,-81.40816269,10226,7.4,6.513981481,1.136017967,7200
33.6111111,-82.0286111,10226,19.58,17.30899782,1.131203563,7200
28.61610787,-81.8659118,10226,90.98,90.02719221,1.010583556,7200
35.15776944,-83.4243694,10226,1.55,1.378191654,1.124662158,7200
34.68555556,-83.1516667,10226,8.57,8.449105263,1.014308585,7200
28.643329,-81.87230109,10226,91.15,90.6134518,1.005921286,7200
32.34963773,-81.1248324,10226,10.54,6.324399894,1.666561283,7200
38.0922222,-88.1561111,10226,15.37,11.91815279,1.289629381,7200
34.78613889,-83.4155833,10226,0.86,0.642077922,1.339401295,7200
36.19166667,-86.6652778,10226,28.3,23.96777151,1.180752244,7200
28.6441623,-81.87230109,10226,89.82,88.15179579,1.018924223,7200
28.67888315,-81.8845239,10226,88.68,87.39198008,1.014738422,7200
32.52096964,-87.8800143,10226,64.05,40.92350279,1.565115292,7200
46.2527262,-89.4520913,10226,4.1,3.960996179,1.035093147,7200
32.10070089,-87.3991621,10226,80.42,79.86679099,1.006926646,7200
28.67943868,-81.88452388,10226,85.59,83.52908907,1.024672973,7200
39.75366128,-89.5656507,10226,9.4,9.157265398,1.026507324,7200
28.71499294,-81.8842464,10226,84.39,82.36967877,1.024527487,7200
32.10014534,-87.39777319,10226,59.21,40.74428633,1.453209894,7200
28.71582624,-81.8839687,10226,80.63,79.04612916,1.020037298,7200
41.08210556,-95.8897556,10226,10.18,4.770948905,2.133747437,7200
32.85235218,-88.1541918,10226,98.24,77.98243319,1.259770899,7200
28.8711111,-81.7844444,10226,59.43,58.44172798,1.016910383,7200
41.11819444,-95.8787222,10226,953.48,4.765555556,200.0774073,7200
32.7773528,-87.841402,10226,88.41,77.31690873,1.143475618,7200
33.21040097,-88.2886454,10226,123.62,111.0928585,1.112762797,7200
30.44838056,-81.5182611,10226,2.14,0.023390805,91.48894192,7200
31.0412902,-85.8521574,10226,15.04,6.112444729,2.460553946,7200
33.98555556,-88.5511111,10226,20.88,12.4479495,1.677384697,7200
29.0811111,-81.8808333,10226,58.95,57.84005953,1.019189822,7200
29.8,-81.55,10226,1.06,0.410208986,2.584048707,7200
34.1615833,-84.0761111,10226,920.59,913.1579333,1.008138862,7200
34.61416667,-84.6747222,10226,691.73,687.5873242,1.006024945,7200
47.9574572,-95.2763936,10226,74.88,74.33062095,1.007391019,7200
32.40569225,-87.0186007,10226,30.65,21.03912956,1.456809319,7200
35.41007829,-86.0697088,10226,10.61,8.652252252,1.226270304,7200
32.32236057,-86.7838712,10226,102.26,86.86712511,1.177200234,7200
32.32513829,-86.7847045,10226,124.87,124.8441353,1.000207176,7200
38.1875,-88.9272222,10226,11.42,9.613097229,1.187962602,7200
34.62925,-84.9171944,10226,9.13,2.257473613,4.044344061,7200
38.1761111,-89.0063889,10226,10.94,9.438526219,1.159079262,7200
38.5364381,-89.3817481,10226,17.72,14.22985443,1.245269239,7200
61.4102917,-149.1244357,10226,855.54,849.780198,1.00677799,7200
65.00930348,-147.2007725,10226,24.2,24.10373663,1.003993711,7200
30.70405,-84.8632556,10226,55.49,45.23451479,1.226718143,7200
29.50858114,-81.80480679,10226,18.53,18.37338137,1.008524214,7200
37.0895004,-88.594492,10226,23.7,23.64971665,1.002126171,7200
33.86188889,-84.0973611,10226,1.75,0.932186047,1.877307653,7200
34.1636111,-84.7281944,10226,692.59,690.9241435,1.002411056,7200
32.44902654,-85.897458,10226,15.98,5.686205874,2.810309784,7200
31.6251111,-85.0641944,10226,112.87,105.1731968,1.073182174,7200
33.24122519,-86.4583132,10226,14.3,13.59787209,1.051635131,7200
34.0103752,-85.9977494,10226,22.39,21.12117167,1.060073766,7200
33.9431535,-86.02608309,10226,4.63,4.324537037,1.070634836,7200
34.01398655,-85.9702488,10226,22.75,21.28791788,1.068681312,7200
32.91819444,-85.1878611,10226,565.34,559.7301696,1.010022383,7200
21.39416667,-157.749361,10226,5.57,4.403719221,1.26483995,7200
21.4973611,-157.9807222,10226,17.23,14.4834535,1.189633398,7200
21.52591667,-158.0284167,10226,42.25,40.73394074,1.037218576,7200
21.5523611,-158.0655833,10226,24.02,22.97363891,1.045546162,7200
22.21072222,-159.4759444,10226,6.88,6.861731092,1.002662434,7200
22.17583333,-159.5984722,10226,4.61,1.482504638,3.109602413,7200
42.0817221,-79.8503286,14375,5.75,4.798638846,1.198256461,7200
29.34527778,-99.7488889,14375,4.24,4.021031551,1.05445579,7200
39.94506415,-82.9410138,14375,3.24,2.737294118,1.183650664,7200
44.64416667,-72.8361111,14375,442.93,442.2414591,1.001556934,7200
41.81694444,-87.75388889,14375,-1.95,-2.326912404,0.838020373,7200
41.80716667,-80.0632778,14375,4.22,3.466532196,1.217354913,7200
42.3622222,-71.0786111,14375,107.54,107.4826248,1.000533809,7200
43.61030556,-75.1099444,14375,4.47,3.652008403,1.22398404,7200
29.59305556,-98.5991667,14375,2.25,1.741587444,1.291924794,7200
43.11502778,-76.4386111,14375,2.94,1.980932995,1.48414914,7200
29.0491611,-95.4775222,14375,12.65,11.95472868,1.058158687,7200
42.3433333,-77.34388889,14375,3.59,3.473882353,1.033425901,7200
41.1254972,-78.7638861,14375,2.41,2.361928953,1.020352453,7200
29.25361389,-95.5085917,14375,17.15,17.04270677,1.006295551,7200
31.27405465,-100.6309318,14375,2.88,2.860556144,1.006797229,7200
40.9583333,-79.5472222,14375,11.05,10.90316055,1.013467604,7200
39.96586667,-75.2964972,14375,1.95,1.592766102,1.224285222,7200
41.88836638,-87.6075518,14375,0.81,-0.002588043,0,7200
39.0390618,-122.9133292,14375,4.5,3.913157346,1.149966537,7200
41.88836638,-87.6075518,14375,-1.83,-2.14632542,0.85262001,7200
42.8281583,-73.9903722,14375,12.47,12.107547,1.029936122,7200
42.76527778,-88.2133333,14375,1.73,1.679142248,1.030287935,7200
42.1781813,-123.0030974,14375,-0.1,-0.122680747,0.815123827,7200
29.30452778,-89.597,14375,5.92,5.486418685,1.079028113,7200
40.8939083,-79.478625,14375,12.47,12.20571429,1.021652621,7200
29.43025,-91.3338889,14375,5.87,5.23441911,1.121423386,7200
42.80419444,-73.8476667,14375,11.39,11.26486247,1.01110866,7200
29.7230092,-95.7671718,14375,91.76,54.92973468,1.670497783,7200
40.04591376,-78.5289068,14375,6.21,6.078991495,1.021551026,7200
43.10013889,-76.4981667,14375,10.07,9.134310545,1.10243679,7200
42.42888889,-124.4122222,14375,7.54,4.015995146,1.877492309,7200
30.17647778,-97.5869167,14375,11.73,10.4613806,1.12126692,7200
31.33016396,-100.6403767,14375,4.01,3.548071353,1.130191476,7200
40.97888889,-81.78,14375,2.73,2.652727273,1.029129541,7200
42.7605833,-74.25477778,14375,3.28,2.914520426,1.125399558,7200
29.92105823,-95.840229,14375,160.58,102.7796661,1.562371295,7200
29.8357824,-95.6257783,14375,93.51,91.36182549,1.023512824,7200
42.66544444,-74.326,14375,6.64,6.007820628,1.105226073,7200
40.72339156,-82.1548767,14375,8.16,5.709811011,1.429119105,7200
31.83013918,-100.9937215,14375,3.41,2.800597331,1.21759739,7200
43.15794167,-124.1817944,14375,10.94,8.674925373,1.26110595,7200
40.53609167,-79.8171,14375,13.12,12.96807879,1.011715013,7200
40.5497222,-80.2069444,14375,14.78,14.6175639,1.011112392,7200
38.26590376,-85.7688518,14375,14.28,13.46607197,1.060442869,7200
40.7378353,-82.36321869,14375,4.27,3.049159802,1.400385771,7200
30.38349444,-97.6020611,14375,6.74,5.849368576,1.152261122,7200
43.915375,-122.7536028,14375,692.86,692.7656714,1.000136162,7200
27.81023889,-82.7203611,14375,4.33,4.189167534,1.033618246,7200
40.6203379,-82.3243284,14375,1.9,1.666044273,1.140425876,7200
44.1305472,-122.2435889,14375,1252.88,1252.841682,1.000030585,7200
